datetime,name,longitude,latitude
2020-02-10 07:03:40.716093,Bus 3,-75.6975098,45.4232063
2020-02-10 07:03:40.936210,Bus 3,-75.6976166,45.4233589
2020-02-10 07:03:41.168463,Bus 3,-75.6975632,45.4234352
2020-02-10 07:03:41.393159,Bus 3,-75.6974335,45.4235649
2020-02-10 07:04:41.807136,Bus 2.,-75.7020187,45.4221306
2020-02-10 07:04:42.045811,Bus 2.,-75.7020187,45.4221306
2020-02-10 07:04:42.268919,Bus 3,-75.697052,45.4238205
2020-02-10 07:04:42.481518,Bus 3,-75.6968994,45.4238968
2020-02-10 07:04:42.705622,Bus 3,-75.6963806,45.4241028
2020-02-10 07:04:42.912293,Bus 3,-75.6956406,45.4243584
2020-02-10 07:04:43.129581,Bus 3,-75.6949234,45.4246674
2020-02-10 07:04:43.352714,Bus 3,-75.6944122,45.4248695
2020-02-10 07:04:43.591993,Bus 3,-75.6941605,45.4249992
2020-02-10 07:04:43.814169,5 Tonnes,-75.740593,45.4619141
2020-02-10 07:04:44.034642,5 Tonnes,-75.7406464,45.4618607
2020-02-10 07:04:44.255003,5 Tonnes,-75.7406464,45.4618378
2020-02-10 07:04:44.474869,5 Tonnes,-75.7406693,45.4618111
2020-02-10 07:04:44.684529,5 Tonnes,-75.7406693,45.4617844
2020-02-10 07:04:44.889120,5 Tonnes,-75.7406998,45.4617844
2020-02-10 07:04:45.115508,5 Tonnes,-75.7406998,45.4617844
2020-02-10 07:04:45.348758,5 Tonnes,-75.7406998,45.4617844
2020-02-10 07:04:45.562479,5 Tonnes,-75.7406998,45.4617844
2020-02-10 07:04:45.769928,5 Tonnes,-75.7406998,45.4617844
2020-02-10 07:04:45.992504,5 Tonnes,-75.7407227,45.4616814
2020-02-10 07:04:46.206034,Bus 3,-75.6940765,45.4250221
2020-02-10 07:04:46.425267,Bus 3,-75.6940536,45.4250488
2020-02-10 07:04:46.638192,Bus 2.,-75.7020187,45.4221306
2020-02-10 07:04:46.837602,Bus 2.,-75.702095,45.4220276
2020-02-10 07:04:47.080000,Bus 2.,-75.7020187,45.4219246
2020-02-10 07:04:47.291587,Bus 2.,-75.7020187,45.4219246
2020-02-10 07:04:47.514156,Bus 2.,-75.7020187,45.4219246
2020-02-10 07:04:47.722080,Bus 2.,-75.7019424,45.4218483
2020-02-10 07:04:47.949641,5 Tonnes,-75.740799,45.4615555
2020-02-10 07:04:48.186726,Bus 4,-75.6984329,45.4242554
2020-02-10 07:04:48.417175,Bus 4,-75.6989441,45.4240494
2020-02-10 07:04:48.644230,Bus 4,-75.6994553,45.4238472
2020-02-10 07:04:48.850620,Bus 4,-75.6998367,45.4236946
2020-02-10 07:04:49.076245,Bus 4,-75.699791,45.4234619
2020-02-10 07:04:49.296599,Bus 4,-75.6996078,45.423233
2020-02-10 07:04:49.518517,Bus 4,-75.6997147,45.4231033
2020-02-10 07:04:49.729167,Bus 4,-75.7000198,45.4229507
2020-02-10 07:04:49.965025,Bus 4,-75.7001495,45.4228973
2020-02-10 07:04:50.201956,Bus 4,-75.7004547,45.4227715
2020-02-10 07:04:50.433284,Bus 4,-75.7010651,45.4224892
2020-02-10 07:04:50.640968,Bus 4,-75.7017059,45.4222603
2020-02-10 07:04:50.857512,Bus 4,-75.7017822,45.4222336
2020-02-10 07:04:51.086874,Bus 3,-75.6940308,45.4250488
2020-02-10 07:04:51.307571,Bus 3,-75.6938248,45.4251022
2020-02-10 07:04:51.547786,5 Tonnes,-75.740799,45.4615555
2020-02-10 07:04:51.760714,5 Tonnes,-75.7408524,45.4614258
2020-02-10 07:04:51.985912,5 Tonnes,-75.7408752,45.4614029
2020-02-10 07:04:52.205351,5 Tonnes,-75.7408752,45.4613495
2020-02-10 07:04:52.427839,Bus 2.,-75.7016296,45.4218483
2020-02-10 07:04:52.656566,Bus 3,-75.693718,45.4251022
2020-02-10 07:04:52.873632,5 Tonnes,-75.7409058,45.4613495
2020-02-10 07:04:53.084340,5 Tonnes,-75.7409058,45.4613495
2020-02-10 07:05:53.520065,Bus 3,-75.6935959,45.4250755
2020-02-10 07:05:53.745000,Bus 3,-75.6935654,45.4250755
2020-02-10 07:05:53.985038,Bus 2.,-75.7014771,45.4219017
2020-02-10 07:05:54.205270,Bus 2.,-75.7013779,45.4219513
2020-02-10 07:05:54.429069,Bus 2.,-75.7013779,45.4219513
2020-02-10 07:05:54.663827,Bus 2.,-75.7010651,45.422081
2020-02-10 07:05:54.867142,Bus 3,-75.6933136,45.4249992
2020-02-10 07:05:55.097364,Bus 2.,-75.7006836,45.4222603
2020-02-10 07:05:55.307605,Bus 2.,-75.7002487,45.4224129
2020-02-10 07:05:55.505792,Bus 3,-75.693161,45.4249229
2020-02-10 07:05:55.717625,Bus 3,-75.6930084,45.4247932
2020-02-10 07:05:55.943111,Bus 2.,-75.699791,45.4226189
2020-02-10 07:05:56.160149,Bus 2.,-75.6996384,45.4227219
2020-02-10 07:05:56.369513,Bus 3,-75.6928787,45.4246902
2020-02-10 07:05:56.618007,Bus 2.,-75.6996078,45.4227219
2020-02-10 07:05:56.831024,Bus 2.,-75.6996078,45.4227219
2020-02-10 07:05:57.057576,Bus 3,-75.6926727,45.424511
2020-02-10 07:05:57.289646,Bus 3,-75.6925201,45.4243584
2020-02-10 07:05:57.508987,Bus 2.,-75.6993256,45.4228477
2020-02-10 07:05:57.714385,Bus 2.,-75.6991501,45.422924
2020-02-10 07:05:57.945557,Bus 3,-75.6925964,45.4242554
2020-02-10 07:05:58.172298,5 Tonnes,-75.7409515,45.4612732
2020-02-10 07:05:58.389516,5 Tonnes,-75.7409515,45.4612465
2020-02-10 07:05:58.629505,5 Tonnes,-75.7409821,45.4611702
2020-02-10 07:05:58.843646,Bus 3,-75.6926193,45.4242287
2020-02-10 07:05:59.073552,Bus 3,-75.692749,45.4242821
2020-02-10 07:05:59.294537,5 Tonnes,-75.7408752,45.460968
2020-02-10 07:06:59.758998,5 Tonnes,-75.7406693,45.4607887
2020-02-10 07:06:59.961763,Bus 3,-75.692749,45.424408
2020-02-10 07:07:00.181402,Bus 3,-75.6927719,45.4244347
2020-02-10 07:07:00.396791,Bus 3,-75.6928024,45.4244347
2020-02-10 07:07:00.640743,5 Tonnes,-75.7405472,45.4606857
2020-02-10 07:07:00.848285,Bus 4,-75.7019653,45.4221573
2020-02-10 07:07:01.091240,Bus 4,-75.7019882,45.4221573
2020-02-10 07:07:01.315803,Bus 4,-75.7020645,45.422081
2020-02-10 07:07:01.533980,Bus 4,-75.7019882,45.4219246
2020-02-10 07:07:01.757541,Bus 4,-75.7019882,45.4219246
2020-02-10 07:07:01.995112,Bus 4,-75.7019882,45.4219246
2020-02-10 07:07:02.223249,Bus 4,-75.7019882,45.4219246
2020-02-10 07:07:02.457609,Bus 4,-75.7019424,45.4218483
2020-02-10 07:07:02.680526,Bus 2.,-75.6980972,45.4233589
2020-02-10 07:07:02.886510,Bus 2.,-75.6976929,45.4235153
2020-02-10 07:07:03.111390,Bus 2.,-75.6969223,45.4238739
2020-02-10 07:07:03.332051,Bus 2.,-75.6967697,45.4239235
2020-02-10 07:07:03.555597,Bus 3,-75.6928253,45.4243851
2020-02-10 07:07:03.756016,Bus 2.,-75.6965103,45.4238968
2020-02-10 07:07:03.973116,Van 3,-75.6988678,45.4227448
2020-02-10 07:07:04.200670,Van 3,-75.6988678,45.4227448
2020-02-10 07:07:04.435074,Van 3,-75.6988678,45.4227448
2020-02-10 07:07:04.666591,Van 3,-75.6988678,45.4227448
2020-02-10 07:07:04.867683,Van 3,-75.6988678,45.4227448
2020-02-10 07:07:05.103445,Van 3,-75.6988907,45.4228477
2020-02-10 07:07:05.320010,Bus 2.,-75.6962585,45.4237709
2020-02-10 07:07:05.533539,Bus 2.,-75.696106,45.4237175
2020-02-10 07:07:05.735430,Bus 2.,-75.6957932,45.4235649
2020-02-10 07:07:05.977544,Van 3,-75.6989212,45.4228477
2020-02-10 07:07:06.212242,Van 3,-75.6990433,45.422821
2020-02-10 07:07:06.442895,Van 3,-75.6990433,45.4228477
2020-02-10 07:07:06.670361,Van 3,-75.6990738,45.4228973
2020-02-10 07:07:06.875133,Van 3,-75.6989975,45.4229507
2020-02-10 07:07:07.107095,Van 3,-75.6989212,45.4229774
2020-02-10 07:07:07.321686,Van 3,-75.6984558,45.4232063
2020-02-10 07:07:07.535043,Van 3,-75.6979675,45.4234123
2020-02-10 07:07:07.738949,Van 3,-75.6975327,45.4235649
2020-02-10 07:07:07.928589,Bus 2.,-75.6955643,45.4234352
2020-02-10 07:07:08.179653,Bus 2.,-75.6953888,45.4233589
2020-02-10 07:07:08.403091,Bus 2.,-75.6953354,45.423336
2020-02-10 07:07:08.623776,Van 3,-75.6971512,45.4237175
2020-02-10 07:07:08.832129,Van 3,-75.697052,45.4237709
2020-02-10 07:08:09.260664,Bus 2.,-75.695282,45.4233093
2020-02-10 07:08:09.492597,Bus 2.,-75.6952286,45.4232826
2020-02-10 07:08:09.710563,Bus 2.,-75.6952057,45.4232826
2020-02-10 07:08:09.937603,Bus 2.,-75.6952057,45.4232826
2020-02-10 07:08:10.149205,Bus 2.,-75.6952057,45.4232826
2020-02-10 07:08:10.381566,Bus 2.,-75.6951523,45.423233
2020-02-10 07:08:10.631277,Van 3,-75.6970215,45.4237442
2020-02-10 07:08:10.854358,Bus 2.,-75.6950531,45.4230766
2020-02-10 07:08:11.076126,5 Tonnes,-75.7404404,45.4606094
2020-02-10 07:08:11.311999,5 Tonnes,-75.740387,45.4605827
2020-02-10 07:08:11.566172,5 Tonnes,-75.7402344,45.4604301
2020-02-10 07:08:11.783416,5 Tonnes,-75.7401886,45.4603767
2020-02-10 07:08:12.060601,5 Tonnes,-75.7400284,45.4602509
2020-02-10 07:08:12.317864,5 Tonnes,-75.7399521,45.4601974
2020-02-10 07:08:12.563822,5 Tonnes,-75.7399063,45.4601479
2020-02-10 07:08:12.780130,5 Tonnes,-75.7397766,45.4600182
2020-02-10 07:08:13.003664,5 Tonnes,-75.7397232,45.4599686
2020-02-10 07:08:13.252055,5 Tonnes,-75.7397003,45.4599152
2020-02-10 07:08:13.480541,5 Tonnes,-75.7396469,45.4598656
2020-02-10 07:08:13.717967,5 Tonnes,-75.7393188,45.4594574
2020-02-10 07:08:13.930506,Bus 2.,-75.6951828,45.4230003
2020-02-10 07:08:14.173865,Bus 2.,-75.6953125,45.4229507
2020-02-10 07:08:14.436318,Bus 2.,-75.6953125,45.4229507
2020-02-10 07:08:14.703562,5 Tonnes,-75.7390823,45.4591484
2020-02-10 07:08:14.907747,5 Tonnes,-75.7390594,45.4590988
2020-02-10 07:08:15.147681,5 Tonnes,-75.739006,45.4590225
2020-02-10 07:08:15.406689,Bus 2.,-75.6953125,45.4229507
2020-02-10 07:08:15.715353,Bus 2.,-75.695488,45.422821
2020-02-10 07:08:15.954588,Bus 2.,-75.6955643,45.4227448
2020-02-10 07:08:16.184230,Bus 4,-75.7016296,45.421875
2020-02-10 07:08:16.411039,Bus 4,-75.7013474,45.421978
2020-02-10 07:08:16.700243,Bus 4,-75.7013474,45.4220047
2020-02-10 07:08:16.924132,Bus 4,-75.7006073,45.4223366
2020-02-10 07:08:17.147179,Bus 4,-75.7000732,45.4225426
2020-02-10 07:08:17.361761,Bus 4,-75.7000961,45.4225922
2020-02-10 07:08:17.583026,Bus 4,-75.6998367,45.4226952
2020-02-10 07:08:17.809131,Bus 4,-75.6996841,45.4227715
2020-02-10 07:08:18.031778,Bus 4,-75.6996613,45.4227715
2020-02-10 07:08:18.269506,Bus 4,-75.6991501,45.4230003
2020-02-10 07:08:18.499368,Bus 4,-75.6986847,45.4231796
2020-02-10 07:08:18.710155,5 Tonnes,-75.7387772,45.4586868
2020-02-10 07:08:18.946629,Bus 3,-75.6928253,45.4243851
2020-02-10 07:08:19.176982,Bus 2.,-75.6957169,45.4226952
2020-02-10 07:08:19.415032,Bus 2.,-75.6959991,45.4225426
2020-02-10 07:08:19.654308,Van 3,-75.6969986,45.4237442
2020-02-10 07:08:19.874137,Van 3,-75.6969986,45.4237709
2020-02-10 07:08:20.100142,Van 3,-75.6967163,45.4239235
2020-02-10 07:08:20.339053,Bus 2.,-75.6962051,45.4224396
2020-02-10 07:08:20.558157,Van 3,-75.6963043,45.4238472
2020-02-10 07:08:20.764659,Van 3,-75.6961288,45.4237709
2020-02-10 07:08:20.994121,Van 3,-75.6960526,45.4237175
2020-02-10 07:08:21.249009,Bus 2.,-75.6964645,45.4224396
2020-02-10 07:09:21.708098,Bus 2.,-75.6965637,45.4224625
2020-02-10 07:09:21.900727,Van 3,-75.6959991,45.4236679
2020-02-10 07:09:22.100082,5 Tonnes,-75.7386475,45.4584846
2020-02-10 07:09:22.335460,5 Tonnes,-75.7386246,45.4584312
2020-02-10 07:09:22.568392,5 Tonnes,-75.7385483,45.4583282
2020-02-10 07:09:22.787355,5 Tonnes,-75.7383957,45.4580727
2020-02-10 07:09:23.004356,Van 3,-75.6959457,45.4236679
2020-02-10 07:09:23.230500,Bus 2.,-75.6966171,45.4224396
2020-02-10 07:09:23.456906,Bus 2.,-75.6967163,45.4224396
2020-02-10 07:09:23.682217,Bus 2.,-75.6968689,45.4225922
2020-02-10 07:09:23.898062,Van 3,-75.6958237,45.4236145
2020-02-10 07:09:24.116639,Van 3,-75.6956177,45.4235382
2020-02-10 07:09:24.329056,Bus 2.,-75.6969986,45.4227715
2020-02-10 07:09:24.555684,Bus 2.,-75.6970749,45.4228477
2020-02-10 07:09:24.760811,Van 3,-75.6953583,45.4234123
2020-02-10 07:09:24.990553,Bus 2.,-75.6971741,45.422924
2020-02-10 07:09:25.207862,Bus 2.,-75.6971741,45.422924
2020-02-10 07:09:25.434512,Van 3,-75.6953125,45.4233856
2020-02-10 07:09:25.663880,5 Tonnes,-75.7382889,45.4578705
2020-02-10 07:09:25.878689,5 Tonnes,-75.7382126,45.4577675
2020-02-10 07:09:26.092073,5 Tonnes,-75.7381897,45.4577141
2020-02-10 07:09:26.311579,Van 3,-75.6953354,45.4233589
2020-02-10 07:09:26.533638,Bus 3,-75.692749,45.4241791
2020-02-10 07:09:26.745068,Bus 3,-75.692749,45.4241524
2020-02-10 07:09:26.978630,Bus 3,-75.6926193,45.4241028
2020-02-10 07:09:27.228534,Bus 3,-75.6926193,45.4241028
2020-02-10 07:09:27.454030,Bus 4,-75.6985855,45.423233
2020-02-10 07:09:27.659586,Bus 4,-75.6978149,45.4235153
2020-02-10 07:09:27.867180,Bus 4,-75.6968155,45.4239235
2020-02-10 07:09:28.094180,Bus 4,-75.6965103,45.4238472
2020-02-10 07:09:28.314170,Bus 4,-75.6962585,45.4237442
2020-02-10 07:09:28.542620,Bus 4,-75.6962585,45.4237442
2020-02-10 07:09:28.750795,Bus 4,-75.6961517,45.4236946
2020-02-10 07:09:28.972972,Bus 4,-75.6957703,45.4235382
2020-02-10 07:09:29.203529,Bus 4,-75.6955872,45.4234619
2020-02-10 07:09:29.419716,5 Tonnes,-75.7379303,45.4573326
2020-02-10 07:09:29.642601,Bus 3,-75.6926498,45.4241295
2020-02-10 07:09:29.850612,Bus 2.,-75.6972046,45.422924
2020-02-10 07:09:30.077811,Bus 2.,-75.6972275,45.422924
2020-02-10 07:09:30.297740,Bus 2.,-75.6972275,45.422924
2020-02-10 07:09:30.520607,Bus 2.,-75.6973801,45.4230537
2020-02-10 07:09:30.735877,5 Tonnes,-75.7377243,45.4569969
2020-02-10 07:09:30.949305,Van 3,-75.695282,45.423336
2020-02-10 07:09:31.162861,Van 3,-75.695282,45.423336
2020-02-10 07:09:31.389501,Van 3,-75.695282,45.423336
2020-02-10 07:09:31.639694,Van 3,-75.6952286,45.4233093
2020-02-10 07:09:31.851052,Bus 3,-75.6925964,45.4241295
2020-02-10 07:09:32.081855,Bus 3,-75.6924896,45.4241524
2020-02-10 07:09:32.301002,Van 3,-75.6951065,45.4232559
2020-02-10 07:10:32.738176,Van 3,-75.6950302,45.4232063
2020-02-10 07:10:32.943527,Van 3,-75.6949997,45.4231033
2020-02-10 07:10:33.144532,Bus 3,-75.6924896,45.4241524
2020-02-10 07:10:33.351149,Bus 3,-75.6924667,45.4241524
2020-02-10 07:10:33.571000,Bus 3,-75.6924667,45.4241524
2020-02-10 07:10:33.764100,Bus 3,-75.6923676,45.4242287
2020-02-10 07:10:33.995147,Van 3,-75.6951523,45.4230003
2020-02-10 07:10:34.202405,Bus 3,-75.6925201,45.4244347
2020-02-10 07:10:34.415118,Bus 3,-75.6926956,45.4246407
2020-02-10 07:10:34.628661,Van 3,-75.695282,45.422924
2020-02-10 07:10:34.853384,Van 3,-75.6953354,45.4228973
2020-02-10 07:10:35.086186,Bus 2.,-75.6974335,45.4231033
2020-02-10 07:10:35.292511,Bus 2.,-75.6974564,45.4231033
2020-02-10 07:10:35.515633,Bus 2.,-75.6975861,45.4232063
2020-02-10 07:10:35.730236,Bus 2.,-75.6976395,45.4232559
2020-02-10 07:10:35.971002,Van 3,-75.6953354,45.4228973
2020-02-10 07:10:36.201146,Van 3,-75.6953354,45.4228973
2020-02-10 07:10:36.421389,Bus 3,-75.6929016,45.4248695
2020-02-10 07:10:36.626251,Bus 2.,-75.6976395,45.4232826
2020-02-10 07:10:36.831516,5 Tonnes,-75.7371902,45.4560013
2020-02-10 07:10:37.059339,5 Tonnes,-75.7365494,45.4548492
2020-02-10 07:10:37.289261,Bus 3,-75.692955,45.4249229
2020-02-10 07:10:37.512385,Bus 3,-75.6929779,45.4249458
2020-02-10 07:10:37.727506,Bus 3,-75.6930084,45.4249725
2020-02-10 07:10:37.949124,5 Tonnes,-75.7362442,45.4543114
2020-02-10 07:10:38.179776,Bus 3,-75.6930313,45.4249992
2020-02-10 07:10:38.408597,Bus 3,-75.6930313,45.4249992
2020-02-10 07:10:38.625327,Bus 2.,-75.6976929,45.4233589
2020-02-10 07:10:38.831649,Bus 2.,-75.6977158,45.4233856
2020-02-10 07:10:39.053858,Bus 2.,-75.6977386,45.4233856
2020-02-10 07:10:39.272491,Bus 2.,-75.6977386,45.4234352
2020-02-10 07:10:39.491583,Bus 2.,-75.6975861,45.4235382
2020-02-10 07:10:39.710343,5 Tonnes,-75.7358322,45.4535942
2020-02-10 07:10:39.921301,Bus 2.,-75.6972809,45.4236679
2020-02-10 07:10:40.146585,Bus 2.,-75.6968994,45.4238472
2020-02-10 07:11:40.573512,Bus 2.,-75.695694,45.4243088
2020-02-10 07:11:40.792145,Bus 4,-75.6955643,45.4234619
2020-02-10 07:11:41.023709,Bus 4,-75.6955109,45.4234619
2020-02-10 07:11:41.243493,Bus 4,-75.6955109,45.4234619
2020-02-10 07:11:41.458181,Bus 4,-75.695076,45.4232559
2020-02-10 07:11:41.674658,Bus 4,-75.6950302,45.4231033
2020-02-10 07:11:41.875589,Bus 4,-75.6951523,45.423027
2020-02-10 07:11:42.106762,Bus 4,-75.6952057,45.4229774
2020-02-10 07:11:42.335999,Bus 4,-75.6952057,45.4229774
2020-02-10 07:11:42.571373,Bus 2.,-75.6951294,45.4245644
2020-02-10 07:11:42.776594,Bus 2.,-75.6946945,45.4247437
2020-02-10 07:11:43.010216,Bus 2.,-75.6945114,45.4247932
2020-02-10 07:11:43.240589,Bus 3,-75.6930542,45.4250488
2020-02-10 07:11:43.471234,Bus 3,-75.6931076,45.4251022
2020-02-10 07:11:43.700688,Bus 3,-75.6931839,45.4251785
2020-02-10 07:11:43.907440,Bus 2.,-75.6944656,45.4248199
2020-02-10 07:11:44.131965,5 Tonnes,-75.7351151,45.4523392
2020-02-10 07:11:44.369202,5 Tonnes,-75.7344742,45.4512901
2020-02-10 07:11:44.611036,Bus 2.,-75.6944351,45.4248466
2020-02-10 07:11:44.813146,Bus 3,-75.6932831,45.4252815
2020-02-10 07:11:45.048059,Bus 3,-75.693367,45.4253578
2020-02-10 07:11:45.262988,Bus 3,-75.6934662,45.4253807
2020-02-10 07:11:45.481693,Bus 2.,-75.6944351,45.4248466
2020-02-10 07:11:45.706896,Bus 2.,-75.6944351,45.4248466
2020-02-10 07:11:45.896859,5 Tonnes,-75.7338638,45.4506226
2020-02-10 07:11:46.132969,Bus 3,-75.6935959,45.4253578
2020-02-10 07:11:46.332407,Bus 3,-75.6936417,45.4253578
2020-02-10 07:11:46.567531,Bus 2.,-75.6944122,45.4248199
2020-02-10 07:11:46.751565,Bus 2.,-75.6944122,45.4248466
2020-02-10 07:11:46.970634,Bus 2.,-75.6944122,45.4248466
2020-02-10 07:11:47.196893,Bus 2.,-75.6943359,45.4248695
2020-02-10 07:11:47.423147,Bus 3,-75.6936722,45.4253311
2020-02-10 07:11:47.648627,Bus 3,-75.693924,45.4252281
2020-02-10 07:11:47.847303,Bus 2.,-75.6941605,45.4249725
2020-02-10 07:11:48.065083,Bus 2.,-75.6939774,45.4250221
2020-02-10 07:11:48.259212,Bus 2.,-75.6939545,45.4250221
2020-02-10 07:11:48.470310,Bus 2.,-75.6935425,45.4250221
2020-02-10 07:11:48.682938,Bus 3,-75.6942596,45.4250488
2020-02-10 07:11:48.894081,Bus 3,-75.6944885,45.4249458
2020-02-10 07:11:49.124598,5 Tonnes,-75.7333984,45.4500847
2020-02-10 07:11:49.341667,Bus 3,-75.6946716,45.4248695
2020-02-10 07:11:49.562799,Bus 3,-75.6947937,45.4248199
2020-02-10 07:11:49.758103,Bus 2.,-75.6931839,45.4248962
2020-02-10 07:12:50.192925,Bus 3,-75.6949005,45.4247665
2020-02-10 07:12:50.427103,5 Tonnes,-75.7332458,45.4499054
2020-02-10 07:12:50.663052,Bus 2.,-75.6930084,45.4247665
2020-02-10 07:12:50.869262,Bus 3,-75.6949539,45.4247665
2020-02-10 07:12:51.099569,Bus 3,-75.6949539,45.4247665
2020-02-10 07:12:51.312052,Bus 3,-75.6949768,45.4247665
2020-02-10 07:12:51.537979,5 Tonnes,-75.7330933,45.4497528
2020-02-10 07:12:51.731384,Bus 2.,-75.6929779,45.4247665
2020-02-10 07:12:51.966559,Bus 2.,-75.6929779,45.4247665
2020-02-10 07:12:52.173220,Bus 2.,-75.692955,45.4247437
2020-02-10 07:12:52.376501,Bus 3,-75.695282,45.4246407
2020-02-10 07:12:52.605372,Bus 2.,-75.6929016,45.4246902
2020-02-10 07:12:52.807261,Bus 3,-75.6957169,45.4244614
2020-02-10 07:12:53.027562,Bus 3,-75.6962051,45.4242554
2020-02-10 07:12:53.235698,5 Tonnes,-75.7329941,45.4496269
2020-02-10 07:12:53.460769,5 Tonnes,-75.7329636,45.4496269
2020-02-10 07:12:53.688003,Bus 2.,-75.6926727,45.4244347
2020-02-10 07:12:53.881246,5 Tonnes,-75.7329636,45.4496002
2020-02-10 07:12:54.125040,Bus 3,-75.6967163,45.4240494
2020-02-10 07:12:54.365198,Bus 2.,-75.692543,45.4243088
2020-02-10 07:12:54.563260,Bus 4,-75.6951828,45.4230537
2020-02-10 07:12:54.774714,Bus 3,-75.6969223,45.4239731
2020-02-10 07:12:54.989483,Bus 2.,-75.6925659,45.4241791
2020-02-10 07:12:55.210728,Bus 3,-75.6969986,45.4239998
2020-02-10 07:12:55.443275,Bus 3,-75.6969986,45.4239998
2020-02-10 07:12:55.657396,Bus 3,-75.6969986,45.4239998
2020-02-10 07:12:55.865589,5 Tonnes,-75.7329178,45.4495735
2020-02-10 07:12:56.087376,5 Tonnes,-75.7327347,45.4493713
2020-02-10 07:12:56.317980,Bus 2.,-75.6926193,45.4241791
2020-02-10 07:12:56.544833,Bus 3,-75.6970215,45.4239998
2020-02-10 07:12:56.755832,Bus 3,-75.6970749,45.4240494
2020-02-10 07:12:56.973980,Bus 3,-75.6970978,45.4240761
2020-02-10 07:12:57.208052,5 Tonnes,-75.7326584,45.4492912
2020-02-10 07:12:57.417115,5 Tonnes,-75.7325287,45.4491386
2020-02-10 07:12:57.647519,Bus 2.,-75.6926498,45.4241791
2020-02-10 07:12:57.862529,Bus 3,-75.6970978,45.4240761
2020-02-10 07:12:58.086566,Bus 3,-75.6970978,45.4240761
2020-02-10 07:12:58.320209,5 Tonnes,-75.7324295,45.4490128
2020-02-10 07:13:58.745443,Bus 2.,-75.692749,45.4242287
2020-02-10 07:13:58.961687,Bus 2.,-75.6928253,45.4243584
2020-02-10 07:13:59.172231,Bus 3,-75.6971283,45.4240761
2020-02-10 07:13:59.374836,Bus 3,-75.6971741,45.4241295
2020-02-10 07:13:59.615874,Bus 3,-75.697258,45.4241028
2020-02-10 07:13:59.825780,5 Tonnes,-75.7320175,45.4484749
2020-02-10 07:14:00.044343,Bus 3,-75.6973038,45.4240761
2020-02-10 07:14:00.257312,Bus 3,-75.6974564,45.4240265
2020-02-10 07:14:00.482780,Bus 2.,-75.6929016,45.4243088
2020-02-10 07:14:00.692604,Bus 3,-75.6975632,45.4240265
2020-02-10 07:14:00.892513,Bus 3,-75.6976624,45.4241295
2020-02-10 07:14:01.116935,Bus 2.,-75.6928787,45.4243088
2020-02-10 07:14:01.338643,Bus 3,-75.6977921,45.4242821
2020-02-10 07:14:01.550093,Bus 3,-75.6978683,45.4243584
2020-02-10 07:14:01.742511,5 Tonnes,-75.7317352,45.4479103
2020-02-10 07:14:01.982037,5 Tonnes,-75.7316589,45.4477806
2020-02-10 07:14:02.214040,Bus 3,-75.6978912,45.4243851
2020-02-10 07:14:02.444005,Bus 3,-75.6978912,45.424408
2020-02-10 07:14:02.678008,5 Tonnes,-75.7315292,45.4474258
2020-02-10 07:14:02.881357,5 Tonnes,-75.7314301,45.4470406
2020-02-10 07:14:03.111544,5 Tonnes,-75.7313766,45.446373
2020-02-10 07:14:03.317059,Bus 2.,-75.6928482,45.4242554
2020-02-10 07:14:03.540821,Bus 2.,-75.692749,45.4242287
2020-02-10 07:14:03.737025,Bus 2.,-75.692749,45.4242287
2020-02-10 07:14:03.962974,Bus 2.,-75.692749,45.4242287
2020-02-10 07:14:04.180594,Bus 2.,-75.6927261,45.4242058
2020-02-10 07:14:04.424442,Bus 2.,-75.6926193,45.4241791
2020-02-10 07:14:04.652509,Bus 3,-75.6978912,45.424408
2020-02-10 07:14:04.869033,Bus 3,-75.6980515,45.4244347
2020-02-10 07:14:05.081639,5 Tonnes,-75.7313766,45.4455299
2020-02-10 07:14:05.312798,Bus 2.,-75.692543,45.4241791
2020-02-10 07:14:05.527061,Bus 4,-75.6957703,45.422821
2020-02-10 07:14:05.724550,Bus 4,-75.6961288,45.4226189
2020-02-10 07:14:05.957120,Bus 4,-75.6964111,45.4224625
2020-02-10 07:14:06.190773,Bus 4,-75.6965637,45.4224129
2020-02-10 07:14:06.421220,Bus 4,-75.6973038,45.4231796
2020-02-10 07:14:06.640538,Bus 4,-75.6976166,45.4235382
2020-02-10 07:14:06.847521,Bus 4,-75.6973572,45.4237175
2020-02-10 07:14:07.068053,Bus 4,-75.6973572,45.4237442
2020-02-10 07:14:07.289045,Bus 4,-75.697052,45.4238739
2020-02-10 07:14:07.500577,Bus 3,-75.6983795,45.4243088
2020-02-10 07:15:07.950801,Bus 2.,-75.692543,45.4241791
2020-02-10 07:15:08.174557,Bus 2.,-75.692543,45.4241791
2020-02-10 07:15:08.382950,Bus 3,-75.698761,45.4241524
2020-02-10 07:15:08.605058,Bus 3,-75.6988907,45.4241295
2020-02-10 07:15:08.804588,5 Tonnes,-75.7314529,45.4440956
2020-02-10 07:15:09.047036,Bus 3,-75.6989441,45.4241028
2020-02-10 07:15:09.266042,Bus 3,-75.698967,45.4241028
2020-02-10 07:15:09.486140,Bus 3,-75.6990433,45.4240761
2020-02-10 07:15:09.713313,5 Tonnes,-75.7312775,45.4431496
2020-02-10 07:15:09.930431,5 Tonnes,-75.7309952,45.442585
2020-02-10 07:15:10.151019,5 Tonnes,-75.7303772,45.4418945
2020-02-10 07:15:10.375994,Bus 2.,-75.692543,45.4241791
